fighter_id,name,win,lose,draw,nc,height,weight,reach,stance,dob,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,last_updated,win%
288,Roy Nelson,23,14,0,0,182.88,263 lbs.,182.88,1,"Jun 20, 1976",2.18,36,4.79,46,1.14,27,65,0.1,2018-11-21 19:52:44.708445,62.16216216216216
289,Shane Nelson,15,5,0,0,175.26,155 lbs.,177.8,0,"Nov 29, 1984",1.38,31,2.84,61,1.31,18,54,1.6,2018-11-21 19:52:48.440794,75.0
291,Josh Neer,33,13,1,0,180.34,170 lbs.,182.88,1,"Mar 24, 1983",3.29,46,3.63,58,1.09,34,46,1.3,2018-11-21 19:52:55.888014,70.2127659574468
292,Stanislav Nedkov,12,2,0,1,180.34,205 lbs.,180.34,1,"Dec 09, 1981",3.33,43,5.39,43,2.77,41,0,0.0,2018-11-21 19:52:58.975328,85.71428571428571
293,Geoff Neal,10,2,0,0,180.34,170 lbs.,190.5,0,"Aug 28, 1990",7.74,55,3.06,63,0.0,0,80,1.4,2018-11-21 19:53:03.375113,83.33333333333334
299,Rafael Natal,21,9,1,0,182.88,185 lbs.,193.04,1,"Dec 25, 1982",3.1,47,2.48,57,2.55,34,77,0.5,2018-11-21 19:53:21.756089,67.74193548387096
302,Bobby Nash,8,4,0,0,182.88,170 lbs.,187.96,1,"Mar 26, 1990",3.42,37,3.95,51,2.37,33,100,1.6,2018-11-21 19:53:34.095571,66.66666666666666
305,Roger Narvaez,7,2,0,0,190.5,185 lbs.,200.66,0,"Sep 09, 1983",2.12,37,3.32,64,0.0,0,50,0.9,2018-11-21 19:53:44.990113,77.77777777777779
306,Nad Narimani,12,2,0,0,172.72,145 lbs.,177.8,1,"Apr 14, 1987",4.3,50,2.6,65,3.5,43,100,0.0,2018-11-21 19:53:49.257169,85.71428571428571
308,Rose Namajunas,9,3,0,0,165.1,115 lbs.,165.1,1,"Jun 29, 1992",3.72,41,3.72,60,2.34,59,45,0.9,2018-11-21 19:53:57.748669,75.0
309,Yui Chul Nam,18,6,1,0,175.26,145 lbs.,175.26,1,"Jul 16, 1981",3.53,51,2.0,48,1.33,16,57,0.3,2018-11-21 19:54:01.65041,72.0
314,Keita Nakamura,33,9,2,1,180.34,170 lbs.,185.42,0,"May 22, 1984",2.21,36,3.46,58,2.0,55,62,0.4,2018-11-21 19:54:21.467095,75.0
315,Kazuhiro Nakamura,15,11,0,0,180.34,205 lbs.,177.8,1,"Jul 16, 1979",1.56,37,1.83,59,1.73,36,42,0.6,2018-11-21 19:54:26.16918,57.692307692307686
316,Rin Nakai,16,2,1,0,154.94,135 lbs.,152.4,1,"Oct 22, 1986",1.57,33,3.9,60,3.0,18,75,0.5,2018-11-21 19:54:29.798903,84.21052631578947
324,Elvis Mutapcic,15,5,1,0,182.88,185 lbs.,182.88,1,"Jul 19, 1986",3.41,40,4.27,38,0.0,0,81,0.0,2018-11-21 19:55:00.671456,71.42857142857143
326,Magomed Mustafaev,13,2,0,0,172.72,155 lbs.,180.34,1,"Aug 02, 1988",2.83,54,2.93,36,0.0,0,25,0.8,2018-11-21 19:55:08.931404,86.66666666666667
328,Nico Musoke,13,5,0,1,182.88,170 lbs.,190.5,1,"Apr 05, 1986",3.56,35,3.8,57,1.16,19,82,0.2,2018-11-21 19:55:16.329718,72.22222222222221
330,Khalid Murtazaliev,14,2,0,0,182.88,185 lbs.,193.04,1,"Jul 15, 1993",4.8,69,0.4,78,7.5,100,33,0.0,2018-11-21 19:55:23.226352,87.5
332,Lauren Murphy,10,4,0,0,170.18,125 lbs.,170.18,1,"Jul 27, 1983",3.73,40,3.81,60,1.0,30,62,0.0,2018-11-21 19:55:29.191328,71.42857142857143
340,Mark Munoz,14,6,0,0,182.88,185 lbs.,182.88,1,"Feb 09, 1978",3.12,51,2.26,57,3.17,29,57,0.6,2018-11-21 19:55:58.059088,70.0
342,Pedro Munhoz,16,3,0,1,167.64,135 lbs.,162.56,1,"Sep 07, 1986",4.79,41,5.34,58,1.15,21,71,1.3,2018-11-21 19:56:04.317076,84.21052631578947
344,James Mulheron,11,2,0,0,177.8,243 lbs.,185.42,1,"Feb 20, 1988",2.4,31,3.47,42,0.0,0,25,0.0,2018-11-21 19:56:10.309385,84.61538461538461
345,Quinn Mulhern,18,4,0,0,190.5,155 lbs.,193.04,1,"Sep 20, 1984",1.48,28,2.09,51,1.36,20,33,0.0,2018-11-21 19:56:14.611889,81.81818181818183
347,Belal Muhammad,14,2,0,0,180.34,170 lbs.,182.88,1,"Jul 09, 1988",4.63,43,3.94,60,2.48,39,90,0.2,2018-11-21 19:56:21.796446,87.5
348,Lauren Mueller,5,0,0,0,165.1,125 lbs.,170.18,1,"Nov 15, 1991",4.77,44,3.4,66,1.0,50,88,0.0,2018-11-21 19:56:25.947089,100.0
350,Jamie Moyle,4,3,0,0,154.94,115 lbs.,165.1,1,"Mar 17, 1989",4.51,51,4.0,65,1.0,21,50,0.0,2018-11-21 19:56:34.760405,57.14285714285714
352,Gegard Mousasi,42,6,2,0,187.96,185 lbs.,193.04,1,"Aug 01, 1985",3.75,50,1.21,68,1.59,60,59,1.1,2018-11-21 19:56:42.694861,84.0
360,Maryna Moroz,8,3,0,0,170.18,115 lbs.,170.18,1,"Sep 08, 1991",3.15,24,3.79,55,0.2,20,47,0.6,2018-11-21 19:57:10.918562,72.72727272727273
361,Alex Morono,14,5,0,1,180.34,170 lbs.,182.88,1,"Aug 16, 1990",3.66,40,2.4,64,0.0,0,40,0.6,2018-11-21 19:57:13.523855,73.68421052631578
362,Peggy Morgan,2,1,0,0,185.42,135 lbs.,177.8,0,"Dec 16, 1979",2.27,23,8.2,33,0.0,0,50,0.0,2018-11-21 19:57:16.268963,66.66666666666666
364,Dan Moret,13,4,0,0,182.88,155 lbs.,185.42,0,"Nov 21, 1986",3.34,34,5.18,52,0.0,0,0,0.0,2018-11-21 19:57:23.416887,76.47058823529412
366,Brandon Moreno,14,5,0,0,170.18,125 lbs.,177.8,1,"Dec 07, 1993",2.65,33,3.02,64,2.71,41,61,0.9,2018-11-21 19:57:31.009261,73.68421052631578
369,Richardson Moreira,7,4,0,0,187.96,185 lbs.,182.88,1,"Mar 31, 1984",1.17,28,1.83,67,0.0,0,100,0.0,2018-11-21 19:57:42.075187,63.63636363636363
371,Christian Morecraft,7,3,0,0,198.12,260 lbs.,205.74,1,"Sep 08, 1986",2.82,34,2.46,46,3.26,66,50,2.2,2018-11-21 19:57:50.32648,70.0
372,Sarah Moras,5,5,0,0,170.18,135 lbs.,170.18,0,"Apr 30, 1988",1.85,37,3.18,44,0.95,22,38,0.9,2018-11-21 19:57:54.059412,50.0
373,Vince Morales,8,2,0,0,170.18,135 lbs.,177.8,1,"Nov 12, 1990",7.86,58,4.95,49,0.0,0,50,0.0,2018-11-21 19:57:57.932463,80.0
374,Joseph Morales,9,2,0,0,167.64,125 lbs.,175.26,0,"Aug 22, 1994",1.58,37,1.72,60,0.53,50,23,2.6,2018-11-21 19:58:02.045657,81.81818181818183
375,Albert Morales,7,4,1,0,175.26,135 lbs.,182.88,1,"May 25, 1991",3.81,35,3.96,56,0.91,35,70,0.2,2018-11-21 19:58:04.246025,58.333333333333336
376,Leonardo Morales,5,2,0,0,172.72,135 lbs.,172.72,0,"Dec 22, 1992",2.05,47,2.05,58,0.0,0,62,0.0,2018-11-21 19:58:07.605154,71.42857142857143
378,John Moraga,19,7,0,0,167.64,125 lbs.,167.64,1,"Mar 20, 1984",2.57,43,2.55,56,0.62,23,44,1.1,2018-11-21 19:58:13.411247,73.07692307692307
379,Marlon Moraes,21,5,1,0,167.64,135 lbs.,170.18,1,"Apr 26, 1988",3.25,33,2.81,64,0.47,25,60,0.5,2018-11-21 19:58:17.44568,77.77777777777779
380,Sergio Moraes,14,4,1,0,182.88,170 lbs.,182.88,1,"Jul 23, 1982",2.61,45,3.26,62,1.14,34,75,0.6,2018-11-21 19:58:22.037819,73.68421052631578
383,Todd Moore,14,5,0,0,175.26,170 lbs.,180.34,0,"Dec 30, 1983",1.83,26,2.3,57,0.78,14,54,0.0,2018-11-21 19:58:34.087355,73.68421052631578
385,James Moontasri,9,5,0,0,177.8,170 lbs.,180.34,0,"Apr 10, 1988",2.39,48,3.86,40,0.0,0,79,0.2,2018-11-21 19:58:42.962244,64.28571428571429
386,Steve Montgomery,8,4,0,0,193.04,185 lbs.,190.5,0,"Dec 19, 1990",4.85,39,4.12,47,0.0,0,64,0.0,2018-11-21 19:58:45.563806,66.66666666666666
387,Nicco Montano,5,2,0,0,165.1,125 lbs.,165.1,0,"Dec 16, 1988",7.44,40,5.28,67,1.8,50,77,0.6,2018-11-21 19:58:50.375572,71.42857142857143
388,Erick Montano,8,5,0,0,182.88,170 lbs.,185.42,1,"Nov 19, 1985",2.79,44,2.06,64,2.29,36,66,0.0,2018-11-21 19:58:53.841655,61.53846153846154
389,Augusto Montano,15,3,0,0,185.42,170 lbs.,185.42,1,"Oct 25, 1984",3.46,46,2.66,56,0.0,0,66,0.0,2018-11-21 19:58:58.127226,83.33333333333334
391,Darrell Montague,13,5,0,0,167.64,125 lbs.,170.18,0,"Nov 03, 1987",1.92,25,5.38,52,0.72,25,33,1.4,2018-11-21 19:59:05.520238,72.22222222222221
392,Jeff Monson,43,12,1,0,175.26,247 lbs.,187.96,1,"Jan 18, 1971",0.97,30,2.87,59,1.06,12,66,0.7,2018-11-21 19:59:10.179263,76.78571428571429
396,Ashkan Mokhtarian,13,3,0,0,167.64,125 lbs.,170.18,0,"Sep 15, 1985",1.95,43,3.66,43,0.54,16,33,0.0,2018-11-21 19:59:21.92458,81.25
397,Thiago Moises,11,3,0,0,175.26,155 lbs.,177.8,1,"Mar 23, 1995",2.27,41,2.95,38,0.0,0,50,3.1,2018-11-21 19:59:25.580878,78.57142857142857
398,Nate Mohr,9,7,0,0,175.26,155 lbs.,182.88,1,"Mar 03, 1983",3.79,41,2.5,74,0.45,50,71,0.0,2018-11-21 19:59:29.26391,56.25
400,Bobby Moffett,14,3,0,0,177.8,145 lbs.,187.96,1,"Jun 01, 1990",3.64,52,2.76,48,3.27,100,50,2.2,2018-11-21 19:59:36.840537,82.35294117647058
401,Roxanne Modafferi,22,16,0,0,170.18,125 lbs.,175.26,0,"Sep 24, 1982",3.77,30,5.47,55,1.13,15,41,0.2,2018-11-21 19:59:41.510188,57.89473684210527
403,Takeya Mizugaki,21,11,2,0,170.18,135 lbs.,172.72,1,"Dec 16, 1983",3.37,37,3.27,57,1.46,57,70,0.1,2018-11-21 19:59:49.949452,61.76470588235294
407,Hiromitsu Miura,9,6,0,0,175.26,170 lbs.,180.34,1,"Sep 22, 1981",2.12,34,2.12,58,2.23,50,69,0.6,2018-11-21 20:00:04.727301,60.0
409,Matt Mitrione,9,5,0,0,190.5,265 lbs.,200.66,0,"Jul 15, 1978",3.55,50,2.79,64,0.0,0,55,0.7,2018-11-21 20:00:13.294906,64.28571428571429
415,Danny Mitchell,14,6,1,0,187.96,170 lbs.,187.96,1,"Aug 08, 1986",2.53,49,2.53,52,0.0,0,100,3.0,2018-11-21 20:00:32.761522,66.66666666666666
416,David Mitchell,12,4,0,0,182.88,170 lbs.,193.04,1,"Oct 24, 1979",1.74,32,2.06,55,0.66,50,29,2.0,2018-11-21 20:00:37.271987,75.0
422,Vitor Miranda,13,7,0,0,185.42,185 lbs.,195.58,1,"Mar 10, 1979",2.98,45,2.95,58,0.95,55,50,0.2,2018-11-21 20:01:01.14515,65.0
423,Mario Miranda,12,3,0,0,190.5,185 lbs.,187.96,1,"Jul 12, 1979",1.96,54,2.46,36,1.02,60,54,0.0,2018-11-21 20:01:03.862022,80.0
425,Frank Mir,18,11,0,0,190.5,264 lbs.,200.66,0,"May 24, 1979",2.18,47,3.84,38,2.02,40,54,2.0,2018-11-21 20:01:12.100954,62.06896551724138
426,Stipe Miocic,18,3,0,0,193.04,240 lbs.,203.2,1,"Aug 19, 1982",4.76,51,2.96,62,2.38,38,75,0.0,2018-11-21 20:01:16.760265,85.71428571428571
430,Alberto Mina,13,1,0,0,182.88,170 lbs.,195.58,1,"May 02, 1982",3.23,38,3.7,47,1.85,20,50,0.0,2018-11-21 20:01:31.072283,92.85714285714286
431,Adam Milstead,8,2,0,1,190.5,240 lbs.,193.04,1,"Jul 03, 1987",3.9,46,4.1,48,0.0,0,64,0.0,2018-11-21 20:01:34.237666,80.0
432,Che Mills,15,5,0,2,185.42,170 lbs.,193.04,1,"Sep 29, 1982",2.08,52,2.87,43,1.18,66,58,0.0,2018-11-21 20:01:37.766259,75.0
437,Cole Miller,21,11,0,1,185.42,145 lbs.,187.96,1,"Apr 26, 1984",3.0,33,3.88,59,0.6,36,38,1.8,2018-11-21 20:01:56.166347,65.625
438,Jim Miller,29,12,0,1,172.72,155 lbs.,180.34,0,"Aug 30, 1983",2.79,40,2.89,59,1.7,41,47,1.9,2018-11-21 20:02:01.95508,70.73170731707317
439,Dan Miller,14,8,0,1,185.42,185 lbs.,187.96,1,"Jun 30, 1981",2.03,36,3.06,49,1.67,54,47,1.8,2018-11-21 20:02:04.804519,63.63636363636363
440,Jason Miller,34,10,0,1,185.42,185 lbs.,182.88,1,"Dec 24, 1980",1.83,43,2.3,49,1.31,28,43,1.3,2018-11-21 20:02:09.347163,77.27272727272727
442,Curtis Millender,16,3,0,0,187.96,170 lbs.,193.04,1,"Dec 01, 1987",3.55,41,3.04,61,0.81,100,57,0.0,2018-11-21 20:02:16.091944,84.21052631578947
445,Bojan Mihajlovic,10,6,0,0,180.34,205 lbs.,185.42,1,"Mar 30, 1980",1.23,35,5.95,47,0.0,0,33,0.0,2018-11-21 20:02:29.112118,62.5
450,Zachary Micklewright,11,3,0,0,182.88,155 lbs.,187.96,0,"Aug 21, 1976",5.56,53,4.72,54,0.7,12,100,0.0,2018-11-21 20:02:47.854229,78.57142857142857
452,David Michaud,8,2,0,0,175.26,155 lbs.,182.88,1,"Nov 10, 1988",3.25,43,4.45,54,2.53,58,77,0.7,2018-11-21 20:02:55.511764,80.0
455,Yaotzin Meza,21,11,0,1,175.26,145 lbs.,187.96,1,"Feb 04, 1981",1.43,41,1.62,64,1.06,20,18,1.4,2018-11-21 20:03:07.735101,65.625
456,Jonathan Meunier,8,1,0,0,190.5,170 lbs.,190.5,0,"Aug 04, 1987",3.47,50,1.43,69,0.58,33,58,0.0,2018-11-21 20:03:10.475781,88.88888888888889
458,Joe Merritt,6,1,0,0,182.88,170 lbs.,185.42,1,"Mar 07, 1984",1.53,58,0.73,66,0.0,0,68,0.0,2018-11-21 20:03:18.879301,85.71428571428571
463,Ivan Menjivar,25,12,0,0,167.64,145 lbs.,162.56,1,"May 30, 1982",2.78,37,2.76,65,0.56,28,38,1.0,2018-11-21 20:03:36.478295,67.56756756756756
464,Alonzo Menifield,6,0,0,0,182.88,205 lbs.,193.04,1,"Oct 18, 1987",4.34,47,1.39,52,0.0,0,60,0.0,2018-11-21 20:03:40.145474,100.0
465,Pietro Menga,13,0,0,0,170.18,125 lbs.,172.72,0,"Feb 15, 1988",0.0,0,0.0,0,0.0,0,0,0.0,2018-11-21 20:03:44.106911,100.0
467,Eddie Mendez,7,2,1,1,177.8,185 lbs.,193.04,0,"Jan 16, 1984",1.71,33,3.43,11,0.0,0,0,0.0,2018-11-21 20:03:51.246809,70.0
468,Augusto Mendes,6,2,0,0,167.64,135 lbs.,165.1,1,"Mar 03, 1983",2.42,34,3.91,56,1.75,33,80,0.0,2018-11-21 20:03:54.712571,75.0
469,Chad Mendes,18,4,0,0,167.64,145 lbs.,167.64,1,"May 01, 1985",2.76,49,2.14,68,4.08,54,100,0.3,2018-11-21 20:03:58.206241,81.81818181818183
470,Antonio Mendes,17,10,0,0,190.5,205 lbs.,195.58,0,"Apr 19, 1981",1.34,47,6.85,22,2.51,50,100,0.0,2018-11-21 20:04:02.670307,62.96296296296296
473,Gilbert Melendez,22,7,0,0,175.26,145 lbs.,185.42,1,"Apr 12, 1982",3.51,33,2.35,64,1.7,42,71,0.2,2018-11-21 20:04:15.090122,75.86206896551724
475,Brian Melancon,7,3,0,0,172.72,170 lbs.,182.88,1,"May 28, 1982",4.18,49,3.64,64,2.02,100,66,0.0,2018-11-21 20:04:22.816474,70.0
477,Jordan Mein,31,12,0,0,182.88,170 lbs.,185.42,1,"Oct 10, 1989",3.35,44,2.55,69,1.56,58,66,0.2,2018-11-21 20:04:27.607671,72.09302325581395
481,Gerald Meerschaert,28,9,0,0,185.42,185 lbs.,195.58,0,"Dec 18, 1987",3.96,46,3.59,52,3.0,42,50,2.0,2018-11-21 20:04:42.732272,75.67567567567568
486,Yancy Medeiros,15,5,0,1,177.8,170 lbs.,190.5,1,"Sep 07, 1987",4.39,36,5.22,48,0.15,33,83,0.6,2018-11-21 20:05:01.535013,75.0
487,Tim Means,27,10,1,1,187.96,170 lbs.,190.5,1,"Feb 20, 1984",4.71,44,3.22,63,0.66,44,63,0.2,2018-11-21 20:05:04.214829,71.05263157894737
490,James McSweeney,6,9,0,0,193.04,230 lbs.,195.58,0,"Oct 24, 1980",3.94,55,4.33,42,0.52,33,100,1.1,2018-11-21 20:05:12.673271,40.0
491,Sara McMann,11,5,0,0,167.64,135 lbs.,167.64,1,"Sep 24, 1980",2.37,44,2.06,47,4.67,64,66,0.5,2018-11-21 20:05:16.687525,68.75
492,Garreth McLellan,13,6,0,0,185.42,185 lbs.,182.88,0,"Sep 01, 1982",3.56,54,2.94,45,1.15,22,34,0.9,2018-11-21 20:05:21.047872,68.42105263157895
495,Cody McKenzie,14,4,0,0,182.88,155 lbs.,182.88,0,"Dec 16, 1987",1.74,34,2.5,67,2.5,25,14,2.5,2018-11-21 20:05:31.355332,77.77777777777779
496,Tim McKenzie,13,8,0,0,182.88,185 lbs.,187.96,1,"Jul 21, 1982",1.37,54,2.96,44,0.0,0,28,2.1,2018-11-21 20:05:34.422113,61.904761904761905
500,Conor McGregor,21,4,0,0,175.26,155 lbs.,187.96,0,"Jul 14, 1988",5.27,48,4.43,55,0.75,62,70,0.0,2018-11-21 20:05:47.782411,84.0
505,Court McGee,20,7,0,0,180.34,170 lbs.,190.5,1,"Dec 12, 1984",4.72,36,3.43,63,1.98,24,62,0.5,2018-11-21 20:06:08.877067,74.07407407407408
508,Drew McFedries,10,6,0,0,182.88,185 lbs.,182.88,0,"Jul 27, 1978",5.13,51,4.56,52,1.42,100,56,0.7,2018-11-21 20:06:18.909259,62.5
512,Michael McDonald,17,4,0,0,175.26,135 lbs.,177.8,1,"Jan 15, 1991",2.69,42,2.76,57,1.09,66,52,1.4,2018-11-21 20:06:32.497948,80.95238095238095
515,Bubba McDaniel,21,8,0,0,190.5,185 lbs.,190.5,0,"May 03, 1983",1.64,44,1.98,56,0.93,50,50,1.4,2018-11-21 20:06:43.214312,72.41379310344827
516,Justin McCully,10,5,2,0,185.42,225 lbs.,185.42,1,"Feb 18, 1976",1.58,37,2.02,46,1.28,44,43,0.0,2018-11-21 20:06:46.8117,58.82352941176471
517,Rob McCullough,19,8,0,0,175.26,155 lbs.,175.26,1,"May 26, 1977",2.47,36,2.84,59,0.46,100,68,0.0,2018-11-21 20:06:50.842905,70.37037037037037
518,Tamdan McCrory,14,5,0,0,193.04,185 lbs.,198.12,0,"Nov 05, 1986",2.07,49,1.6,46,2.28,50,33,2.5,2018-11-21 20:06:54.100201,73.68421052631578
519,Kris McCray,6,3,0,0,182.88,170 lbs.,193.04,1,"Sep 24, 1981",2.69,45,2.57,54,2.88,55,38,0.0,2018-11-21 20:06:57.764438,66.66666666666666
520,Sean McCorkle,13,2,0,0,200.66,265 lbs.,205.74,1,"Jul 17, 1976",0.85,44,2.48,52,2.12,40,33,4.2,2018-11-21 20:07:02.671324,86.66666666666667
521,Charles McCarthy,10,5,0,0,177.8,185 lbs.,180.34,1,"Aug 06, 1980",0.18,12,4.03,56,2.67,60,0,2.7,2018-11-21 20:07:05.848831,66.66666666666666
522,Molly McCann,7,2,0,0,162.56,125 lbs.,157.48,1,"May 04, 1990",1.41,30,2.4,66,0.0,0,50,0.0,2018-11-21 20:07:10.108448,77.77777777777779
523,Ian McCall,13,5,1,0,165.1,125 lbs.,162.56,1,"May 07, 1984",3.59,39,3.25,67,2.08,30,88,0.0,2018-11-21 20:07:14.012019,68.42105263157895
524,Michael McBride,8,3,0,0,185.42,155 lbs.,190.5,1,"Mar 09, 1986",4.08,48,5.85,40,1.85,42,30,1.2,2018-11-21 20:07:15.836164,72.72727272727273
527,Gina Mazany,5,2,0,0,167.64,135 lbs.,172.72,0,"Aug 19, 1988",2.43,48,2.21,50,3.36,77,20,0.0,2018-11-21 20:07:25.264948,71.42857142857143
529,Gray Maynard,14,8,1,1,175.26,155 lbs.,177.8,1,"May 09, 1979",1.92,32,2.64,66,2.91,47,81,0.7,2018-11-21 20:07:33.954729,60.86956521739131
530,Don'Tale Mayes,4,2,0,0,198.12,260 lbs.,208.28,1,"Jan 16, 1992",4.79,48,4.12,40,0.0,0,72,0.0,2018-11-21 20:07:37.259896,66.66666666666666
531,Jack May,7,2,0,0,203.2,255 lbs.,200.66,0,"Apr 14, 1981",1.52,38,3.29,33,0.91,33,20,0.0,2018-11-21 20:07:41.778821,77.77777777777779
534,Vladimir Matyushenko,26,7,0,0,182.88,205 lbs.,187.96,1,"Jan 04, 1971",1.9,44,1.62,59,3.25,46,70,0.1,2018-11-21 20:07:55.315648,78.78787878787878
538,Jake Matthews,14,3,0,0,180.34,170 lbs.,185.42,1,"Aug 19, 1994",3.05,48,2.16,56,2.51,41,66,0.9,2018-11-21 20:08:07.898031,82.35294117647058
543,Tateki Matsuda,10,7,0,0,170.18,125 lbs.,165.1,1,"Feb 27, 1986",3.2,34,3.43,69,0.0,0,16,0.0,2018-11-21 20:08:26.461422,58.82352941176471
544,Jorge Masvidal,32,13,0,0,180.34,170 lbs.,187.96,1,"Nov 12, 1984",4.15,46,2.96,67,1.73,58,78,0.4,2018-11-21 20:08:30.709074,71.11111111111111
545,Tiffany Masters,2,1,0,0,160.02,115 lbs.,165.1,1,"Jul 31, 1994",3.53,62,2.58,50,3.06,60,0,0.0,2018-11-21 20:08:34.071089,66.66666666666666
546,Jameel Massouh,26,9,0,0,177.8,145 lbs.,182.88,1,"Sep 12, 1984",1.91,54,2.62,55,0.67,15,50,0.7,2018-11-21 20:08:38.090349,74.28571428571429
547,Mike Massenzio,13,6,0,0,187.96,185 lbs.,185.42,0,"Nov 01, 1982",2.08,45,3.59,54,2.74,24,50,1.4,2018-11-21 20:08:42.432723,68.42105263157895
549,Bristol Marunde,12,9,0,0,185.42,170 lbs.,180.34,1,"Apr 20, 1982",1.42,21,4.4,47,1.6,33,14,0.0,2018-11-21 20:08:47.713634,57.14285714285714
551,Lucas Martins,16,3,0,0,182.88,145 lbs.,182.88,0,"Nov 11, 1988",2.87,35,4.14,60,0.0,0,76,0.5,2018-11-21 20:08:55.776091,84.21052631578947
552,Adriano Martins,28,9,0,0,177.8,155 lbs.,182.88,0,"Dec 16, 1982",1.8,38,2.14,65,0.83,80,81,0.4,2018-11-21 20:08:58.712222,75.67567567567568
556,Henry Martinez,9,3,0,0,170.18,155 lbs.,172.72,0,"Aug 07, 1983",2.79,25,4.01,60,0.0,0,80,0.0,2018-11-21 20:09:12.193222,75.0
558,Danny Martinez,18,7,0,0,167.64,125 lbs.,170.18,1,"Jun 14, 1985",2.73,28,3.77,63,3.0,45,36,0.0,2018-11-21 20:09:20.145949,72.0
560,Anthony Rocco Martin,14,4,0,0,182.88,170 lbs.,185.42,1,"Dec 11, 1989",2.81,41,2.96,56,1.0,25,55,1.3,2018-11-21 20:09:27.295865,77.77777777777779
565,Terry Martin,22,9,0,0,172.72,185 lbs.,180.34,1,"Oct 10, 1980",2.68,41,3.26,53,3.01,40,92,0.0,2018-11-21 20:09:47.492896,70.96774193548387
566,Jack Marshman,22,8,0,0,182.88,185 lbs.,185.42,1,"Dec 19, 1989",2.87,31,3.78,56,0.0,0,22,0.0,2018-11-21 20:09:51.913086,73.33333333333333
569,Eliot Marshall,10,4,0,0,187.96,205 lbs.,195.58,1,"Jul 07, 1980",1.93,27,2.39,67,0.47,33,79,0.9,2018-11-21 20:10:02.675329,71.42857142857143
573,Carmelo Marrero,14,5,0,1,182.88,205 lbs.,185.42,1,"Jan 26, 1981",0.84,34,2.04,54,3.21,36,36,0.9,2018-11-21 20:10:18.672586,73.68421052631578
574,Julian Marquez,7,2,0,0,187.96,185 lbs.,190.5,1,"May 08, 1990",3.8,40,3.33,53,0.0,0,52,3.0,2018-11-21 20:10:22.556204,77.77777777777779
575,Nate Marquardt,38,19,2,0,182.88,185 lbs.,187.96,1,"Apr 20, 1979",2.71,49,2.32,55,1.87,51,70,0.8,2018-11-21 20:10:27.33045,64.40677966101694
576,Christina Marks,8,9,0,0,170.18,125 lbs.,175.26,1,"Nov 08, 1985",5.0,58,3.0,64,7.5,100,0,0.0,2018-11-21 20:10:29.924514,47.05882352941176
577,Randa Markos,8,7,1,0,162.56,115 lbs.,160.02,1,"Aug 10, 1985",2.92,41,3.26,61,1.61,26,53,0.2,2018-11-21 20:10:33.364299,50.0
578,Rory Markham,16,6,0,0,182.88,170 lbs.,180.34,1,"Mar 25, 1982",1.98,21,10.27,45,0.0,0,0,0.0,2018-11-21 20:10:36.402182,72.72727272727273
579,Ronny Markes,14,3,0,0,185.42,185 lbs.,190.5,1,"Apr 21, 1988",2.17,53,2.43,45,3.13,40,100,0.5,2018-11-21 20:10:40.933076,82.35294117647058
580,Enrique Marin,9,4,0,0,177.8,170 lbs.,187.96,0,"Sep 02, 1986",1.43,33,3.0,50,2.5,38,60,1.0,2018-11-21 20:10:44.662136,69.23076923076923
582,Cristiano Marcello,13,6,0,0,175.26,155 lbs.,182.88,1,"Dec 03, 1977",2.56,33,3.61,58,0.44,11,20,0.9,2018-11-21 20:10:52.603927,68.42105263157895
583,Jimi Manuwa,17,4,0,0,185.42,205 lbs.,200.66,1,"Feb 18, 1980",3.34,53,3.74,49,0.58,21,71,0.4,2018-11-21 20:10:56.300038,80.95238095238095
586,Jon Manley,7,3,0,0,185.42,170 lbs.,190.5,1,"Jul 07, 1986",1.13,20,4.33,45,1.0,7,20,0.0,2018-11-21 20:11:05.485467,70.0
593,Nazareno Malegarie,28,5,0,0,172.72,155 lbs.,177.8,0,"May 16, 1986",3.87,34,3.27,69,1.0,33,0,0.0,2018-11-21 20:11:28.880974,84.84848484848484
595,Fabio Maldonado,22,9,0,0,185.42,205 lbs.,190.5,1,"Mar 17, 1980",5.29,58,4.31,53,0.44,57,61,0.6,2018-11-21 20:11:37.553799,70.96774193548387
597,Zach Makovsky,19,8,0,0,162.56,125 lbs.,162.56,0,"Apr 19, 1983",1.94,43,2.24,62,3.71,30,56,0.3,2018-11-21 20:11:45.067721,70.37037037037037
599,Islam Makhachev,16,1,0,0,177.8,155 lbs.,177.8,1,"Oct 27, 1991",2.24,60,0.82,64,4.33,86,100,1.3,2018-11-21 20:11:51.807727,94.11764705882352
600,John Makdessi,16,6,0,0,172.72,155 lbs.,172.72,1,"May 03, 1985",5.49,50,3.89,71,0.0,0,87,0.0,2018-11-21 20:11:53.916055,72.72727272727273
601,Levan Makashvili,10,2,1,0,172.72,145 lbs.,172.72,1,"Jan 07, 1989",2.87,54,2.07,61,3.67,42,85,0.0,2018-11-21 20:11:56.96994,76.92307692307693
602,Jennifer Maia,15,5,1,0,162.56,125 lbs.,162.56,1,"Oct 06, 1988",2.8,40,3.53,32,0.0,0,25,0.0,2018-11-21 20:12:01.085919,71.42857142857143
